Dx5,Fx5,Dx4,Fx4,Dx3,Fx3,Dx2,Fx2,Dx1.5,Fx1.5,Dx1.2,Fx1.2,Dx1,Fx1,Dx0.875,Fx0.875
,,,,,,,,0.795958,575,0.809674,552,0.777671,587,0.774831,746
,,,,,,,,0.795978,575,0.80969,552,0.777683,587,0.774842,746
,,,,,,,,0.795998,575,0.809705,552,0.777696,587,0.774854,746
,,,,,,,,0.796018,575,0.80972,552,0.777708,587,0.774865,746
,,,,,,,,0.796039,575,0.809736,552,0.77772,587,0.774876,746
,,,,,,,,0.796059,575,0.809751,552,0.777733,587,0.774887,746
,,,,,,,,0.796079,575,0.809766,552,0.777745,587,0.774898,746
,,,,,,,,0.796099,575,0.809782,552,0.777757,587,0.774909,746
,,,,,,,,0.79612,575,0.809797,552,0.777769,587,0.77492,746
,,,,,,,,0.79614,575,0.809813,552,0.777782,587,0.774931,746
,,,,,,,,0.79616,575,0.809828,552,0.777794,587,0.774942,746
,,,,,,,,0.79618,575,0.809843,552,0.777806,587,0.774953,746
,,,,,,,,0.796201,575,0.809859,551,0.777819,587,0.774964,746
,,,,,,,,0.796221,575,0.809874,551,0.777831,587,0.774975,746
,,,,,,,,0.796241,575,0.809889,551,0.777843,587,0.774987,746
,,,,,,,,0.796261,575,0.809905,551,0.777856,587,0.774998,746
,,,,,,,,0.796282,575,0.80992,551,0.777868,587,0.775009,746
,,,,,,,,0.796302,575,0.809935,551,0.77788,587,0.77502,746
,,,,,,,,0.796322,575,0.809951,551,0.777893,587,0.775031,746
,,,,,,,,0.796342,575,0.809966,551,0.777905,587,0.775042,746
,,,,,,,,0.796363,575,0.809982,551,0.777917,587,0.775053,746
,,,,,,,,0.796383,575,0.809997,551,0.77793,587,0.775064,746
,,,,,,,,0.796403,575,0.810012,551,0.777942,587,0.775075,746
,,,,,,,,0.796423,575,0.810028,551,0.777954,587,0.775086,746
,,,,,,,,0.796444,575,0.810043,551,0.777966,587,0.775097,746
,,,,,,,,0.796464,575,0.810058,551,0.777979,587,0.775108,746
,,,,,,,,0.796484,576,0.810074,551,0.777991,587,0.77512,746
,,,,,,,,0.796504,576,0.810089,552,0.778003,587,0.775131,746
,,,,,,,,0.796525,575,0.810104,552,0.778016,587,0.775142,746
,,,,,,,,0.796545,575,0.81012,552,0.778028,587,0.775153,746
,,,,,,,,0.796565,575,0.810135,552,0.77804,587,0.775164,746
,,,,,,,,0.796585,575,0.810151,552,0.778053,587,0.775175,746
,,,,,,,,0.796606,575,0.810166,552,0.778065,587,0.775186,746
,,,,,,,,0.796626,575,0.810181,552,0.778077,587,0.775197,746
,,,,,,,,0.796646,574,0.810197,552,0.77809,587,0.775208,746
,,,,,,,,0.796666,574,0.810212,552,0.778102,587,0.775219,746
,,,,,,,,0.796687,574,0.810227,552,0.778114,587,0.77523,746
,,,,,,,,0.796707,574,0.810243,552,0.778127,587,0.775241,746
,,,,,,,,0.796727,574,0.810258,552,0.778139,587,0.775253,746
,,,,,,,,0.796747,574,0.810273,552,0.778151,587,0.775264,746
,,,,,,,,0.796768,575,0.810289,552,0.778164,588,0.775275,746
,,,,,,,,0.796788,575,0.810304,552,0.778176,588,0.775286,746
,,,,,,,,0.796808,575,0.81032,552,0.778188,588,0.775297,746
,,,,,,,,0.796828,575,0.810335,552,0.7782,588,0.775308,746
,,,,,,,,0.796849,576,0.81035,552,0.778213,588,0.775319,746
,,,,,,,,0.796869,576,0.810366,552,0.778225,588,0.77533,746
,,,,,,,,0.796889,576,0.810381,552,0.778237,588,0.775341,746
,,,,,,,,0.796909,576,0.810396,552,0.77825,588,0.775352,746
,,,,,,,,0.79693,577,0.810412,552,0.778262,589,0.775363,746
,,,,,,,,0.79695,577,0.810427,552,0.778274,589,0.775374,746
,,,,,,,,0.79697,577,0.810442,552,0.778287,589,0.775386,746
,,,,,,,,0.79699,577,0.810458,552,0.778299,589,0.775397,746
,,,,,,,,0.797011,577,0.810473,553,0.778311,589,0.775408,746
,,,,,,,,0.797031,578,0.810489,553,0.778324,589,0.775419,747
,,,,,,,,0.797051,578,0.810504,553,0.778336,589,0.77543,747
,,,,,,,,0.797071,578,0.810519,553,0.778348,589,0.775441,747
,,,,,,,,0.797092,578,0.810535,553,0.778361,589,0.775452,747
,,,,,,,,0.797112,578,0.81055,552,0.778373,589,0.775463,747
,,,,,,,,0.797132,579,0.810565,552,0.778385,589,0.775474,747
,,,,,,,,0.797152,579,0.810581,552,0.778398,589,0.775485,747
,,,,,,,,0.797173,579,0.810596,552,0.77841,589,0.775496,747
,,,,,,,,0.797193,579,0.810611,552,0.778422,589,0.775508,747
,,,,,,,,0.797213,579,0.810627,552,0.778434,589,0.775519,747
,,,,,,,,0.797233,579,0.810642,552,0.778447,589,0.77553,747
,,,,,,,,0.797254,579,0.810658,552,0.778459,589,0.775541,747
,,,,,,,,0.797274,580,0.810673,552,0.778471,589,0.775552,747
,,,,,,,,0.797294,580,0.810688,552,0.778484,589,0.775563,747
,,,,,,,,0.797314,580,0.810704,552,0.778496,589,0.775574,747
,,,,,,,,0.797335,580,0.810719,552,0.778508,589,0.775585,747
,,,,,,,,0.797355,580,0.810734,552,0.778521,589,0.775596,747
,,,,,,,,0.797375,580,0.81075,552,0.778533,589,0.775607,747
,,,,,,,,0.797395,579,0.810765,552,0.778545,590,0.775618,747
,,,,,,,,0.797415,579,0.81078,552,0.778558,590,0.775629,747
,,,,,,,,0.797436,579,0.810796,551,0.77857,590,0.775641,747
,,,,,,,,0.797456,579,0.810811,551,0.778582,590,0.775652,746
,,,,,,,,0.797476,579,0.810827,551,0.778595,590,0.775663,746
,,,,,,,,0.797496,579,0.810842,551,0.778607,590,0.775674,746
,,,,,,,,0.797517,579,0.810857,551,0.778619,590,0.775685,746
,,,,,,,,0.797537,579,0.810873,551,0.778632,590,0.775696,746
,,,,,,,,0.797557,579,0.810888,551,0.778644,590,0.775707,746
,,,,,,,,0.797577,579,0.810903,551,0.778656,591,0.775718,746
,,,,,,,,0.797598,579,0.810919,551,0.778668,591,0.775729,746
,,,,,,,,0.797618,579,0.810934,551,0.778681,591,0.77574,746
,,,,,,,,0.797638,579,0.810949,550,0.778693,591,0.775751,746
,,,,,,,,0.797658,579,0.810965,550,0.778705,591,0.775762,746
,,,,,,,,0.797679,579,0.81098,550,0.778718,591,0.775774,746
,,,,,,,,0.797699,579,0.810996,550,0.77873,591,0.775785,746
,,,,,,,,0.797719,579,0.811011,550,0.778742,591,0.775796,746
,,,,,,,,0.797739,579,0.811026,550,0.778755,591,0.775807,746
,,,,,,,,0.79776,578,0.811042,551,0.778767,591,0.775818,746
,,,,,,,,0.79778,578,0.811057,551,0.778779,591,0.775829,746
,,,,,,,,0.7978,578,0.811072,551,0.778792,591,0.77584,746
,,,,,,,,0.79782,578,0.811088,551,0.778804,591,0.775851,746
,,,,,,,,0.797841,578,0.811103,551,0.778816,591,0.775862,746
,,,,,,,,0.797861,578,0.811118,551,0.778829,591,0.775873,746
,,,,,,,,0.797881,578,0.811134,551,0.778841,591,0.775884,746
,,,,,,,,0.797901,578,0.811149,551,0.778853,591,0.775895,746
,,,,,,,,0.797922,578,0.811165,551,0.778865,591,0.775907,746
,,,,,,,,0.797942,578,0.81118,551,0.778878,591,0.775918,746
,,,,,,,,0.797962,578,0.811195,552,0.77889,590,0.775929,746
,,,,,,,,0.797982,578,0.811211,552,0.778902,590,0.77594,746
,,,,,,,,0.798003,578,0.811226,552,0.778915,590,0.775951,746
,,,,,,,,0.798023,578,0.811241,552,0.778927,590,0.775962,745
,,,,,,,,0.798043,578,0.811257,552,0.778939,590,0.775973,745
,,,,,,,,0.798063,578,0.811272,552,0.778952,590,0.775984,745
,,,,,,,,0.798084,578,0.811287,552,0.778964,590,0.775995,745
,,,,,,,,0.798104,578,0.811303,553,0.778976,590,0.776006,745
,,,,,,,,0.798124,578,0.811318,553,0.778989,589,0.776017,745
,,,,,,,,0.798144,578,0.811334,553,0.779001,589,0.776028,745
,,,,,,,,0.798165,577,0.811349,553,0.779013,589,0.77604,745
,,,,,,,,0.798185,577,0.811364,553,0.779026,589,0.776051,745
,,,,,,,,0.798205,577,0.81138,553,0.779038,589,0.776062,745
,,,,,,,,0.798225,577,0.811395,553,0.77905,589,0.776073,745
,,,,,,,,0.798246,577,0.81141,553,0.779063,589,0.776084,745
,,,,,,,,0.798266,577,0.811426,553,0.779075,589,0.776095,745
,,,,,,,,0.798286,577,0.811441,553,0.779087,589,0.776106,745
,,,,,,,,0.798306,577,0.811456,553,0.779099,589,0.776117,745
,,,,,,,,0.798327,577,0.811472,553,0.779112,590,0.776128,745
,,,,,,,,0.798347,577,0.811487,553,0.779124,590,0.776139,745
,,,,,,,,0.798367,577,0.811503,553,0.779136,590,0.77615,745
,,,,,,,,0.798387,577,0.811518,553,0.779149,590,0.776162,745
,,,,,,,,0.798408,577,0.811533,553,0.779161,590,0.776173,745
,,,,,,,,0.798428,577,0.811549,553,0.779173,590,0.776184,745
,,,,,,,,0.798448,577,0.811564,553,0.779186,590,0.776195,746
,,,,,,,,0.798468,577,0.811579,553,0.779198,590,0.776206,746
,,,,,,,,0.798489,577,0.811595,553,0.77921,590,0.776217,746
,,,,,,,,0.798509,578,0.81161,553,0.779223,590,0.776228,746
,,,,,,,,0.798529,578,0.811625,553,0.779235,590,0.776239,746
,,,,,,,,0.798549,578,0.811641,553,0.779247,590,0.77625,746
,,,,,,,,0.79857,578,0.811656,553,0.77926,590,0.776261,746
,,,,,,,,0.79859,578,0.811672,554,0.779272,590,0.776272,746
,,,,,,,,0.79861,578,0.811687,554,0.779284,590,0.776283,746
,,,,,,,,0.79863,578,0.811702,554,0.779297,590,0.776295,746
,,,,,,,,0.798651,578,0.811718,554,0.779309,590,0.776306,746
,,,,,,,,0.798671,578,0.811733,554,0.779321,590,0.776317,746
,,,,,,,,0.798691,578,0.811748,554,0.779333,590,0.776328,746
,,,,,,,,0.798711,578,0.811764,554,0.779346,590,0.776339,746
,,,,,,,,0.798732,579,0.811779,554,0.779358,590,0.77635,746
,,,,,,,,0.798752,579,0.811794,554,0.77937,590,0.776361,746
,,,,,,,,0.798772,579,0.81181,554,0.779383,590,0.776372,746
,,,,,,,,0.798792,579,0.811825,554,0.779395,589,0.776383,746
,,,,,,,,0.798813,580,0.811841,553,0.779407,589,0.776394,746
,,,,,,,,0.798833,580,0.811856,553,0.77942,589,0.776405,746
,,,,,,,,0.798853,580,0.811871,553,0.779432,589,0.776416,746
,,,,,,,,0.798873,580,0.811887,553,0.779444,589,0.776428,746
,,,,,,,,0.798894,580,0.811902,553,0.779457,589,0.776439,746
,,,,,,,,0.798914,580,0.811917,553,0.779469,589,0.77645,746
,,,,,,,,0.798934,580,0.811933,553,0.779481,589,0.776461,746
,,,,,,,,0.798954,581,0.811948,552,0.779494,589,0.776472,746
,,,,,,,,0.798975,581,0.811963,552,0.779506,589,0.776483,746
,,,,,,,,0.798995,581,0.811979,552,0.779518,589,0.776494,746
,,,,,,,,0.799015,581,0.811994,552,0.779531,589,0.776505,747
,,,,,,,,0.799035,581,0.81201,552,0.779543,589,0.776516,747
,,,,,,,,0.799056,581,0.812025,553,0.779555,589,0.776527,747
,,,,,,,,0.799076,581,0.81204,553,0.779567,589,0.776538,747
,,,,,,,,0.799096,582,0.812056,553,0.77958,589,0.776549,747
,,,,,,,,0.799116,582,0.812071,553,0.779592,589,0.776561,747
,,,,,,,,0.799137,582,0.812086,553,0.779604,589,0.776572,747
,,,,,,,,0.799157,582,0.812102,553,0.779617,589,0.776583,747
,,,,,,,,0.799177,582,0.812117,553,0.779629,588,0.776594,747
,,,,,,,,0.799197,582,0.812132,554,0.779641,588,0.776605,748
,,,,,,,,0.799217,582,0.812148,554,0.779654,588,0.776616,748
,,,,,,,,0.799238,581,0.812163,554,0.779666,588,0.776627,748
,,,,,,,,0.799258,581,0.812179,554,0.779678,588,0.776638,748
,,,,,,,,0.799278,581,0.812194,554,0.779691,588,0.776649,748
,,,,,,,,0.799298,581,0.812209,554,0.779703,588,0.77666,748
,,,,,,,,0.799319,581,0.812225,554,0.779715,588,0.776671,748
,,,,,,,,0.799339,581,0.81224,554,0.779728,587,0.776682,748
,,,,,,,,0.799359,581,0.812255,554,0.77974,587,0.776694,748
,,,,,,,,0.799379,581,0.812271,554,0.779752,587,0.776705,748
,,,,,,,,0.7994,581,0.812286,554,0.779764,587,0.776716,748
,,,,,,,,0.79942,581,0.812301,554,0.779777,587,0.776727,748
,,,,,,,,0.79944,581,0.812317,554,0.779789,587,0.776738,748
,,,,,,,,0.79946,581,0.812332,554,0.779801,587,0.776749,749
,,,,,,,,0.799481,581,0.812348,554,0.779814,587,0.77676,749
,,,,,,,,0.799501,581,0.812363,554,0.779826,586,0.776771,749
,,,,,,,,0.799521,581,0.812378,554,0.779838,586,0.776782,749
,,,,,,,,0.799541,581,0.812394,554,0.779851,586,0.776793,749
,,,,,,,,0.799562,581,0.812409,554,0.779863,586,0.776804,749
,,,,,,,,0.799582,581,0.812424,554,0.779875,586,0.776816,749
,,,,,,,,0.799602,581,0.81244,554,0.779888,586,0.776827,749
,,,,,,,,0.799622,581,0.812455,554,0.7799,586,0.776838,749
,,,,,,,,0.799643,581,0.81247,554,0.779912,586,0.776849,749
,,,,,,,,0.799663,581,0.812486,554,0.779925,586,0.77686,749
,,,,,,,,0.799683,581,0.812501,554,0.779937,586,0.776871,749
,,,,,,,,0.799703,581,0.812517,554,0.779949,586,0.776882,749
,,,,,,,,0.799724,581,0.812532,554,0.779962,586,0.776893,749
,,,,,,,,0.799744,581,0.812547,553,0.779974,586,0.776904,749
,,,,,,,,0.799764,581,0.812563,553,0.779986,586,0.776915,749
,,,,,,,,0.799784,581,0.812578,553,0.779998,586,0.776926,749
,,,,,,,,0.799805,581,0.812593,553,0.780011,587,0.776937,749
,,,,,,,,0.799825,581,0.812609,553,0.780023,587,0.776949,749
,,,,,,,,0.799845,581,0.812624,553,0.780035,587,0.77696,749
,,,,,,,,0.799865,581,0.812639,553,0.780048,587,0.776971,749
,,,,,,,,0.799886,581,0.812655,553,0.78006,587,0.776982,749
,,,,,,,,0.799906,581,0.81267,553,0.780072,587,0.776993,749
,,,,,,,,0.799926,581,0.812686,553,0.780085,587,0.777004,749
,,,,,,,,0.799946,581,0.812701,553,0.780097,587,0.777015,749
,,,,,,,,0.799967,581,0.812716,553,0.780109,586,0.777026,749
,,,,,,,,0.799987,581,0.812732,554,0.780122,586,0.777037,749
,,,,,,,,0.800007,581,0.812747,554,0.780134,586,0.777048,749
,,,,,,,,0.800027,581,0.812762,554,0.780146,586,0.777059,749
,,,,,,,,0.800048,581,0.812778,554,0.780159,586,0.77707,749
,,,,,,,,0.800068,581,0.812793,554,0.780171,586,0.777082,749
,,,,,,,,0.800088,581,0.812808,554,0.780183,586,0.777093,749
,,,,,,,,0.800108,581,0.812824,554,0.780196,586,0.777104,749
,,,,,,,,0.800129,581,0.812839,554,0.780208,586,0.777115,749
,,,,,,,,0.800149,581,0.812855,554,0.78022,586,0.777126,749
,,,,,,,,0.800169,581,0.81287,554,0.780232,586,0.777137,749
,,,,,,,,0.800189,581,0.812885,555,0.780245,587,0.777148,749
,,,,,,,,0.80021,581,0.812901,555,0.780257,587,0.777159,749
,,,,,,,,0.80023,581,0.812916,555,0.780269,587,0.77717,749
,,,,,,,,0.80025,581,0.812931,555,0.780282,587,0.777181,749
,,,,,,,,0.80027,582,0.812947,555,0.780294,587,0.777192,749
,,,,,,,,0.800291,582,0.812962,555,0.780306,587,0.777203,749
,,,,,,,,0.800311,582,0.812977,555,0.780319,587,0.777215,749
,,,,,,,,0.800331,582,0.812993,555,0.780331,587,0.777226,749
,,,,,,,,0.800351,582,0.813008,555,0.780343,587,0.777237,749
,,,,,,,,0.800372,582,0.813024,555,0.780356,587,0.777248,749
,,,,,,,,0.800392,582,0.813039,556,0.780368,587,0.777259,749
,,,,,,,,0.800412,582,0.813054,556,0.78038,587,0.77727,749
,,,,,,,,0.800432,582,0.81307,556,0.780393,587,0.777281,749
,,,,,,,,0.800453,581,0.813085,556,0.780405,587,0.777292,749
,,,,,,,,0.800473,581,0.8131,556,0.780417,587,0.777303,749
,,,,,,,,0.800493,581,0.813116,557,0.78043,587,0.777314,749
,,,,,,,,0.800513,581,0.813131,557,0.780442,587,0.777325,749
,,,,,,,,0.800534,581,0.813146,557,0.780454,587,0.777336,749
,,,,,,,,0.800554,580,0.813162,557,0.780466,587,0.777348,749
,,,,,,,,0.800574,580,0.813177,557,0.780479,586,0.777359,749
,,,,,,,,0.800594,580,0.813193,557,0.780491,586,0.77737,749
,,,,,,,,0.800615,580,0.813208,557,0.780503,586,0.777381,749
,,,,,,,,0.800635,580,0.813223,557,0.780516,586,0.777392,749
,,,,,,,,0.800655,580,0.813239,557,0.780528,586,0.777403,749
,,,,,,,,0.800675,579,0.813254,557,0.78054,587,0.777414,749
,,,,,,,,0.800696,579,0.813269,557,0.780553,587,0.777425,749
,,,,,,,,0.800716,579,0.813285,557,0.780565,587,0.777436,749
,,,,,,,,0.800736,579,0.8133,557,0.780577,587,0.777447,749
,,,,,,,,0.800756,579,0.813315,556,0.78059,587,0.777458,749
,,,,,,,,0.800777,580,0.813331,556,0.780602,587,0.77747,749
,,,,,,,,0.800797,580,0.813346,556,0.780614,587,0.777481,749
,,,,,,,,0.800817,580,0.813361,556,0.780627,587,0.777492,749
,,,,,,,,0.800837,580,0.813377,556,0.780639,587,0.777503,749
,,,,,,,,0.800858,580,0.813392,556,0.780651,588,0.777514,749
,,,,,,,,0.800878,580,0.813408,556,0.780663,588,0.777525,749
,,,,,,,,0.800898,580,0.813423,556,0.780676,588,0.777536,749
,,,,,,,,0.800918,580,0.813438,555,0.780688,588,0.777547,749
,,,,,,,,0.800939,580,0.813454,555,0.7807,588,0.777558,749
,,,,,,,,0.800959,580,0.813469,555,0.780713,589,0.777569,749
,,,,,,,,0.800979,580,0.813484,555,0.780725,589,0.77758,749
,,,,,,,,0.800999,580,0.8135,555,0.780737,589,0.777591,749
,,,,,,,,0.801019,580,0.813515,555,0.78075,589,0.777603,749
,,,,,,,,0.80104,580,0.81353,554,0.780762,589,0.777614,749
,,,,,,,,0.80106,580,0.813546,554,0.780774,589,0.777625,749
,,,,,,,,0.80108,580,0.813561,554,0.780787,589,0.777636,749
,,,,,,,,0.8011,580,0.813577,554,0.780799,589,0.777647,748
,,,,,,,,0.801121,580,0.813592,554,0.780811,589,0.777658,748
,,,,,,,,0.801141,580,0.813607,554,0.780824,589,0.777669,748
,,,,,,,,0.801161,580,0.813623,554,0.780836,589,0.77768,748
,,,,,,,,0.801181,580,0.813638,554,0.780848,589,0.777691,748
,,,,,,,,0.801202,580,0.813653,555,0.780861,589,0.777702,748
,,,,,,,,0.801222,580,0.813669,555,0.780873,589,0.777713,748
,,,,,,,,0.801242,580,0.813684,555,0.780885,589,0.777724,748
,,,,,,,,0.801262,580,0.813699,555,0.780897,589,0.777736,748
,,,,,,,,0.801283,580,0.813715,555,0.78091,589,0.777747,748
,,,,,,,,0.801303,581,0.81373,555,0.780922,589,0.777758,748
,,,,,,,,0.801323,580,0.813746,555,0.780934,589,0.777769,748
,,,,,,,,0.801343,580,0.813761,555,0.780947,589,0.77778,748
,,,,,,,,0.801364,580,0.813776,555,0.780959,589,0.777791,747
,,,,,,,,0.801384,580,0.813792,555,0.780971,589,0.777802,747
,,,,,,,,0.801404,580,0.813807,555,0.780984,589,0.777813,747
,,,,,,,,0.801424,580,0.813822,555,0.780996,589,0.777824,747
,,,,,,,,0.801445,580,0.813838,555,0.781008,589,0.777835,747
,,,,,,,,0.801465,580,0.813853,555,0.781021,589,0.777846,747
,,,,,,,,0.801485,580,0.813868,555,0.781033,589,0.777857,747
,,,,,,,,0.801505,579,0.813884,556,0.781045,589,0.777869,747
,,,,,,,,0.801526,579,0.813899,556,0.781058,589,0.77788,748
,,,,,,,,0.801546,579,0.813915,556,0.78107,589,0.777891,748
,,,,,,,,0.801566,579,0.81393,556,0.781082,589,0.777902,748
,,,,,,,,0.801586,579,0.813945,556,0.781095,589,0.777913,748
,,,,,,,,0.801607,578,0.813961,556,0.781107,589,0.777924,748
,,,,,,,,0.801627,578,0.813976,556,0.781119,589,0.777935,748
,,,,,,,,0.801647,578,0.813991,556,0.781131,589,0.777946,748
,,,,,,,,0.801667,578,0.814007,556,0.781144,589,0.777957,748
,,,,,,,,0.801688,578,0.814022,555,0.781156,589,0.777968,748
,,,,,,,,0.801708,578,0.814037,555,0.781168,589,0.777979,748
,,,,,,,,0.801728,579,0.814053,555,0.781181,589,0.77799,749
,,,,,,,,0.801748,579,0.814068,555,0.781193,589,0.778002,749
,,,,,,,,0.801769,579,0.814084,555,0.781205,589,0.778013,749
,,,,,,,,0.801789,579,0.814099,555,0.781218,589,0.778024,749
,,,,,,,,0.801809,579,0.814114,555,0.78123,589,0.778035,749
,,,,,,,,0.801829,579,0.81413,555,0.781242,589,0.778046,749
,,,,,,,,0.80185,579,0.814145,555,0.781255,589,0.778057,750
,,,,,,,,0.80187,579,0.81416,555,0.781267,589,0.778068,750
,,,,,,,,0.80189,578,0.814176,555,0.781279,589,0.778079,750
,,,,,,,,0.80191,578,0.814191,555,0.781292,589,0.77809,750
,,,,,,,,0.801931,578,0.814206,555,0.781304,589,0.778101,750
,,,,,,,,0.801951,578,0.814222,555,0.781316,589,0.778112,750
,,,,,,,,0.801971,578,0.814237,555,0.781329,589,0.778124,750
,,,,,,,,0.801991,578,0.814253,555,0.781341,589,0.778135,750
,,,,,,,,0.802012,578,0.814268,555,0.781353,589,0.778146,750
,,,,,,,,0.802032,578,0.814283,555,0.781365,589,0.778157,750
,,,,,,,,0.802052,578,0.814299,555,0.781378,589,0.778168,751
,,,,,,,,0.802072,578,0.814314,555,0.78139,589,0.778179,751
,,,,,,,,0.802093,579,0.814329,555,0.781402,589,0.77819,751
,,,,,,,,0.802113,579,0.814345,555,0.781415,588,0.778201,751
,,,,,,,,0.802133,579,0.81436,555,0.781427,588,0.778212,751
,,,,,,,,0.802153,579,0.814375,556,0.781439,588,0.778223,751
,,,,,,,,0.802174,579,0.814391,556,0.781452,588,0.778234,751
,,,,,,,,0.802194,580,0.814406,556,0.781464,588,0.778245,751
,,,,,,,,0.802214,580,0.814422,556,0.781476,588,0.778257,751
,,,,,,,,0.802234,580,0.814437,556,0.781489,588,0.778268,751
,,,,,,,,0.802255,580,0.814452,557,0.781501,588,0.778279,751
,,,,,,,,0.802275,580,0.814468,557,0.781513,588,0.77829,751
,,,,,,,,0.802295,580,0.814483,557,0.781526,588,0.778301,751
,,,,,,,,0.802315,580,0.814498,558,0.781538,588,0.778312,751
,,,,,,,,0.802336,580,0.814514,558,0.78155,588,0.778323,751
,,,,,,,,0.802356,580,0.814529,558,0.781562,588,0.778334,751
,,,,,,,,0.802376,580,0.814544,558,0.781575,588,0.778345,751
,,,,,,,,0.802396,580,0.81456,559,0.781587,588,0.778356,751
,,,,,,,,0.802417,580,0.814575,559,0.781599,588,0.778367,751
,,,,,,,,0.802437,580,0.814591,559,0.781612,587,0.778378,751
,,,,,,,,0.802457,580,0.814606,559,0.781624,587,0.77839,751
,,,,,,,,0.802477,580,0.814621,559,0.781636,587,0.778401,751
,,,,,,,,0.802498,580,0.814637,559,0.781649,587,0.778412,751
,,,,,,,,0.802518,580,0.814652,559,0.781661,587,0.778423,751
,,,,,,,,0.802538,580,0.814667,559,0.781673,587,0.778434,751
,,,,,,,,0.802558,580,0.814683,559,0.781686,587,0.778445,751
,,,,,,,,0.802579,580,0.814698,559,0.781698,587,0.778456,751
,,,,,,,,0.802599,581,0.814713,560,0.78171,587,0.778467,751
,,,,,,,,0.802619,581,0.814729,560,0.781723,587,0.778478,751
,,,,,,,,0.802639,581,0.814744,560,0.781735,587,0.778489,751
,,,,,,,,0.80266,581,0.81476,560,0.781747,587,0.7785,751
,,,,,,,,0.80268,581,0.814775,560,0.78176,587,0.778511,751
,,,,,,,,0.8027,581,0.81479,560,0.781772,587,0.778523,751
,,,,,,,,0.80272,581,0.814806,560,0.781784,587,0.778534,751
,,,,,,,,0.802741,581,0.814821,560,0.781796,587,0.778545,751
,,,,,,,,0.802761,581,0.814836,560,0.781809,587,0.778556,751
,,,,,,,,0.802781,581,0.814852,559,0.781821,587,0.778567,751
,,,,,,,,0.802801,581,0.814867,559,0.781833,587,0.778578,751
,,,,,,,,0.802821,581,0.814882,559,0.781846,588,0.778589,751
,,,,,,,,0.802842,581,0.814898,559,0.781858,588,0.7786,751
,,,,,,,,0.802862,580,0.814913,559,0.78187,588,0.778611,751
,,,,,,,,0.802882,580,0.814929,559,0.781883,588,0.778622,751
,,,,,,,,0.802902,581,0.814944,559,0.781895,588,0.778633,751
,,,,,,,,0.802923,581,0.814959,559,0.781907,588,0.778644,751
,,,,,,,,0.802943,581,0.814975,558,0.78192,588,0.778656,751
,,,,,,,,0.802963,581,0.81499,558,0.781932,588,0.778667,751
,,,,,,,,0.802983,581,0.815005,558,0.781944,588,0.778678,751
,,,,,,,,0.803004,581,0.815021,558,0.781957,589,0.778689,751
,,,,,,,,0.803024,581,0.815036,558,0.781969,589,0.7787,751
,,,,,,,,0.803044,581,0.815051,558,0.781981,589,0.778711,752
,,,,,,,,0.803064,581,0.815067,558,0.781994,589,0.778722,752
,,,,,,,,0.803085,581,0.815082,557,0.782006,589,0.778733,752
,,,,,,,,0.803105,581,0.815098,557,0.782018,589,0.778744,752
,,,,,,,,0.803125,581,0.815113,557,0.78203,589,0.778755,752
,,,,,,,,0.803145,581,0.815128,557,0.782043,589,0.778766,752
,,,,,,,,0.803166,582,0.815144,558,0.782055,589,0.778777,752
,,,,,,,,0.803186,582,0.815159,558,0.782067,589,0.778789,752
